0.10040268,0.086979866,0,0,0.12248322,0,0,0,0,0,0,0,0,0,0,0,0.05409396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6360403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3732
0.19359277,0,0,0,0.1812107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6251965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3607
0.18740503,0.089144014,0,0,0.24531488,0,0,0,0,0,0,0,0,0,0,0,0.004558501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4735776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2653
0.14527436,0.102409154,0,0,0.17718153,0,0,0,0,0,0,0,0,0,0,0,0.09620498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47892997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4264
0.12760417,0.1333912,0,0,0.24305555,0,0,0,0,0,0,0,0,0,0,0,0.13917825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35677084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1835
0.010789776,0,0,0,0.5836208,0,0,0,0,0,0,0,0,0,0,0.17405148,0,0,0,0,0,0,0,0,0,0,0,0,0.23153798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1763
0.08701615,0,0,0,0.5797013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33328253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2731
0.1932183,0.0548756,0,0,0.051364366,0,0,0,0,0,0,0,0,0,0,0,0.040329054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6602127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4431
0.18054095,0.08948159,0,0,0.2016529,0,0,0,0,0,0,0,0,0,0,0,0.028700225,0,0,0,0,0,0.14650638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35311794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2033
0.17166382,0.12466988,0,0,0.20436539,0,0,0,0,0,0,0,0,0,0,0,0.09391021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4053907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4795
0.072271705,0.2596133,0,0,0.10862481,0,0,0,0,0,0,0,0,0,0,0,0.2114563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3480339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1277
0.10593551,0.028197538,0,0,0.28773952,0,0,0,0,0,0,0,0,0,0,0,0.016279794,0,0,0,0,0,0.14877707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41307056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2778
0.044869963,0,0,0,0.6553301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0774507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22234924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2828
