0.10040268,0.086979866,0,0,0.12248322,0,0,0,0,0,0,0,0,0,0,0,0.05409396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6360403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
0.19359277,0,0,0,0.1812107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6251965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
0.18740503,0.089144014,0,0,0.24531488,0,0,0,0,0,0,0,0,0,0,0,0.004558501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4735776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
0.14527436,0.102409154,0,0,0.17718153,0,0,0,0,0,0,0,0,0,0,0,0.09620498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47892997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
0.12760417,0.1333912,0,0,0.24305555,0,0,0,0,0,0,0,0,0,0,0,0.13917825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35677084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
0.010789776,0,0,0,0.5836208,0,0,0,0,0,0,0,0,0,0,0.17405148,0,0,0,0,0,0,0,0,0,0,0,0,0.23153798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
0.08701615,0,0,0,0.5797013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33328253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
0.1932183,0.0548756,0,0,0.051364366,0,0,0,0,0,0,0,0,0,0,0,0.040329054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6602127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
0.18054095,0.08948159,0,0,0.2016529,0,0,0,0,0,0,0,0,0,0,0,0.028700225,0,0,0,0,0,0.14650638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35311794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
0.17166382,0.12466988,0,0,0.20436539,0,0,0,0,0,0,0,0,0,0,0,0.09391021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4053907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
0.072271705,0.2596133,0,0,0.10862481,0,0,0,0,0,0,0,0,0,0,0,0.2114563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3480339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
0.10593551,0.028197538,0,0,0.28773952,0,0,0,0,0,0,0,0,0,0,0,0.016279794,0,0,0,0,0,0.14877707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41307056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
0.044869963,0,0,0,0.6553301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0774507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22234924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
0.029249193,0.04087978,0,0,0.25898203,0,0,0,0,0,0,0,0,0,0,0.16651313,0.0254491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47892675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
0.01851288,0,0,0,0.21021862,0,0,0,0,0,0,0,0,0,0,0.35107484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42019364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
0.033577535,0.031746034,0,0,0.72893775,0,0,0,0,0,0,0,0,0,0,0,0.00915751,0,0,0,0,0,0.1965812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
0.19377305,0,0,0,0.5038918,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3023351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
0.07486911,0,0,0,0.47853404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44659686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
0.048977487,0.033510912,0,0,0.3299536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.587558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
0.01681807,0,0,0,0.41983795,0,0,0,0,0,0,0.20525411,0,0,0,0,0,0,0,0,0.006506261,0.06739504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28418857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
0.054692775,0,0,0,0.49088454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45442268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
0.25313982,0,0,0,0.2096009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5372593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
0.10330269,0,0,0,0.39516485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22101012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28052235,0,0,0,0,0,0,0,0,0,0,0,30
0.04498689,0.020879565,0.47821262,0,0.07131329,0,0,0,0,0,0,0,0,0,0,0,0.042263467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34234416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
0.12234241,0,0,0,0.44199926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099962704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33569562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
0.045988757,0,0,0,0.7774655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17654574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
0.094683945,0,0,0,0.29489553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6104205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
0.021659708,0,0,0,0.28992692,0,0,0,0,0,0,0,0,0,0,0.15683717,0,0,0,0,0,0,0,0,0,0,0.16779749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3637787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
0.046743907,0,0,0,0.74510586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20815022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
0.015063602,0,0,0,0.28509262,0,0,0,0,0,0,0,0,0,0,0.14594956,0,0,0,0,0,0,0.08346351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4704307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
0.036219694,0,0,0,0.25294408,0,0,0,0,0,0,0,0,0,0,0.20435429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50648195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47
0.13780466,0.0634048,0,0,0.24335715,0,0,0,0,0,0,0,0,0,0,0,0.045262966,0,0,0,0.01905809,0.050210737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4409016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
0.06326781,0,0,0,0.5995086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3372236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
