chrom	MAPD	AVG_APD	STD_APD	IQR_APD
1	0.214758329103807	0.284898843480603	0.303131501950613	0.277930092884692
2	0.231725956843734	0.310038575775575	0.333173801329329	0.306252155490146
3	0.215998575904222	0.268966758744077	0.242739777145146	0.273609525362514
4	0.215820439703239	0.272477673603964	0.253726046569266	0.267200275330833
5	0.222607219418472	0.289071037208178	0.281183532365596	0.287609148567077
6	0.210804180869235	0.271016556524868	0.26365366830855	0.262671782241784
7	0.224996569346508	0.3088322795262	0.327869220078793	0.29786833936075
8	0.217016785783474	0.289652861084758	0.312641729573288	0.29085162170253
9	0.23810968091828	0.316083961154824	0.330604201205901	0.321107784638681
10	0.239820142827301	0.32596416678598	0.346529911155863	0.313767954602669
11	0.238521403386494	0.307938539593354	0.304607891294304	0.304013621811097
12	0.212455619739709	0.275332507773556	0.250562276316945	0.285950461995396
13	0.221482946373245	0.290231017697769	0.28696363155105	0.298899733947574
14	0.219192697551198	0.285985986296723	0.303207920855412	0.294572605257173
15	0.244775631538428	0.326329200404008	0.338032219372975	0.310836070018617
16	0.244301267030784	0.36473858523634	0.476823518032553	0.32667760376157
17	0.259726161812374	0.347528577699859	0.340886031575794	0.346118967035832
18	0.231673248341726	0.301334439104462	0.272174364870228	0.323776757658675
19	0.283919554300242	0.389499924717661	0.410667886201876	0.366384896373731
20	0.231187589796231	0.283212935154111	0.235557354488248	0.281057737581364
21	0.230827577162163	0.325232721419681	0.358580209064892	0.306313846698074
22	0.275671727214808	0.418396854937262	0.526633078350275	0.381973400715005
X	0.279050865487344	0.378532329587175	0.388029177844193	0.350388218232142
Y	0.305174858388503	0.734585287481267	1.8014833852581	0.53895051217124
Total	0.228855488991502	0.30645550812752	0.340248540391356	0.299111139243781
