chrom	MAPD	AVG_APD	STD_APD	IQR_APD
1	0.201538377137897	0.269171553322703	0.313426917497231	0.264271173326359
2	0.209002288658109	0.268114166165847	0.289006470616057	0.256598175896833
3	0.20418469694091	0.249079715537935	0.20718006846688	0.253691125724145
4	0.203839190446811	0.257056591913572	0.229350388943126	0.26094658844136
5	0.194601202818425	0.247104829097157	0.257738800509165	0.246569731313806
6	0.200809376076264	0.252995808268115	0.233903627457397	0.251352873255877
7	0.212764745488699	0.281246581343129	0.293909339445886	0.262095578156545
8	0.209404546688253	0.261629653344752	0.25646522620594	0.257100604749358
9	0.198597085565608	0.255462064167781	0.249150061559289	0.251524237248016
10	0.206365906546541	0.273636790045739	0.289275487867187	0.270397963221582
11	0.218052679910266	0.273994781388721	0.248082630127901	0.275526032176129
12	0.18836048766053	0.23787671319611	0.202708775684944	0.259700994341337
13	0.194975828600707	0.246634354450755	0.221113271503817	0.247478954124682
14	0.211766252947128	0.255190698265603	0.24307897466559	0.244440363112124
15	0.188626480453483	0.258697461712607	0.295823286979131	0.236221052199456
16	0.20713712313681	0.308135771038971	0.424906251614472	0.276219099385899
17	0.207708355091994	0.28903513750251	0.305488788347894	0.279748342552026
18	0.193686521868529	0.239805328576211	0.205604002283602	0.245249598169235
19	0.237030351662151	0.322827301301781	0.318560284473137	0.329809231995428
20	0.200167196054956	0.247942035572578	0.200832406938716	0.242039928513633
21	0.181729045015766	0.250439499327648	0.252078356876426	0.232499283816046
22	0.215168474353973	0.324070071129597	0.410239201860868	0.324513182056571
X	0.216465848479975	0.28264953479008	0.314428412242314	0.26317778202087
Y	1.04577242471527	1.46283194795245	2.2095563856283	1.37393988726125
Total	0.205252170711294	0.269926591681462	0.320492789253665	0.260488029752087
