chrom	MAPD	AVG_APD	STD_APD	IQR_APD
1	0.191638568079116	0.249996928601453	0.299171778966911	0.241027785250356
2	0.18107907601966	0.235635355001572	0.268765531970066	0.23466207873145
3	0.183859609740956	0.229314739810608	0.194447991275948	0.236558822582423
4	0.17720888128401	0.223970286391147	0.205680040004867	0.227635464926581
5	0.180516132138281	0.234451628905366	0.25632081281149	0.223404803354625
6	0.186087037112712	0.232640419794372	0.216902476002838	0.231873646661883
7	0.205739541436596	0.269030658129595	0.281527574439553	0.261499392082496
8	0.19027045956133	0.244625694097663	0.241385324392662	0.240424903227024
9	0.182182463200541	0.241887573485213	0.235991102084298	0.243532098982563
10	0.187969199430542	0.247189295136473	0.264617040026246	0.237441249944722
11	0.188312760771653	0.249146943440265	0.245331056937712	0.244574440905966
12	0.182967744014048	0.220887833359398	0.185999437946441	0.226275499366799
13	0.187815057928589	0.230292762991046	0.209202278839049	0.232174918649027
14	0.179240995056051	0.229863579870569	0.221352204844809	0.219787068439215
15	0.178801114357262	0.249553175521388	0.291191485243496	0.237599762477042
16	0.196989390471212	0.29977541438931	0.428035078184032	0.253213780607247
17	0.203461747534235	0.27318217230547	0.302721627675909	0.258445973739057
18	0.173082098498651	0.213073171137	0.192214182761358	0.219253604245161
19	0.235894746992757	0.312537414026009	0.304978465981964	0.30371765517225
20	0.189008838279261	0.229946811013537	0.194948968511684	0.23599434934632
21	0.172075993699274	0.233744847045868	0.256524038677914	0.205405019980227
22	0.22325480138168	0.325490442125621	0.397137525858074	0.296487363583256
X	0.18883194182847	0.256539075795795	0.302721334022569	0.241161692356904
Y	0.995321682383277	1.41131867849587	2.27574521291446	1.27699690251222
Total	0.188043315644978	0.249518079718206	0.311853628145142	0.240296884470285
