chrom	MAPD	AVG_APD	STD_APD	IQR_APD
1	0.348491557854421	0.465709367427031	0.486301859355423	0.462753905785386
2	0.335764306215469	0.461424060375715	0.524180652048347	0.429249487173939
3	0.338552199164806	0.415443736860409	0.366600329655983	0.422110044330994
4	0.316031946909711	0.411533125397669	0.394424381702335	0.401687373171336
5	0.307569999054933	0.408515745830381	0.412890399682668	0.40417733655817
6	0.329662340112766	0.429911915906283	0.446310311031132	0.426166488877754
7	0.342187642358102	0.468427196735347	0.501360462649026	0.441760507784457
8	0.316099318997594	0.435116083312836	0.487477612552815	0.427942189830379
9	0.354020069865246	0.474045316043603	0.517737799155575	0.438037785561287
10	0.343847494350201	0.466250860989115	0.510765466064853	0.436354158421459
11	0.330376111201513	0.44019890779992	0.462067250733419	0.443923265439151
12	0.334074054649717	0.436221439677457	0.426328665768242	0.430176232950244
13	0.315467726523935	0.418616714846552	0.454843292698729	0.426252080645946
14	0.308164767230106	0.430354966145282	0.518091984566221	0.415398788885949
15	0.337873481007963	0.480000299528301	0.525061726798603	0.463587927979685
16	0.380763627636045	0.557202108687427	0.668917065758833	0.50518147272619
17	0.371112084630969	0.496199278647247	0.522934312404029	0.456862180161722
18	0.316091357963806	0.415307844091795	0.393197838439458	0.428293649574488
19	0.422522682169563	0.629495994301291	0.708699770157212	0.557134408140696
20	0.336737402549377	0.443380333226825	0.406858322744351	0.447199726225282
21	0.357867931285434	0.512844334292723	0.598322429078535	0.467588812011828
22	0.422749418297966	0.660969028353418	0.83804108811117	0.585399294333729
X	0.428594095032415	0.544274850907661	0.511663270580289	0.55045631239359
Y	0.451181915494177	0.855829266425441	1.7808411443574	0.563650564840765
Total	0.341876193432675	0.459724562539707	0.50374234101408	0.445118755792242
