chrom	MAPD	AVG_APD	STD_APD	IQR_APD
1	0.225674177354817	0.296232996577766	0.301876092236816	0.292801927132025
2	0.217885545706741	0.281860738997109	0.295435430828903	0.274175050060305
3	0.218103800609414	0.267105336809434	0.227088697443067	0.28073912919912
4	0.204005359878463	0.259113857149983	0.229040345275861	0.272727107281767
5	0.207351228618919	0.266917726788178	0.257280927513131	0.263701167529074
6	0.217724749633661	0.277402301943613	0.261504340086526	0.279144689601075
7	0.239695363611695	0.307191277776998	0.308355404746351	0.284362024422753
8	0.22263205132558	0.291448578960455	0.304866526335241	0.286284808128874
9	0.214049197344211	0.285434703006318	0.289259651632959	0.28599803239452
10	0.215659730726253	0.292120803805259	0.319342908817828	0.277474299240325
11	0.22150681713662	0.287407409833222	0.279514520967263	0.277754203261082
12	0.217837051088711	0.267991033330583	0.232714194721221	0.27031718433658
13	0.206059137527651	0.265108297213666	0.243880937482481	0.254936342506397
14	0.221543558019098	0.280352762376342	0.273248751902819	0.276235580425594
15	0.220493316425867	0.304056619087558	0.315975468699422	0.304369610138548
16	0.24142992441626	0.358775248149724	0.455303307410605	0.319390194827404
17	0.233502605064857	0.313129485939432	0.328292371591331	0.30544728083779
18	0.209233708639003	0.257026306645513	0.233737273443401	0.264477991006156
19	0.257488637815873	0.37009086370405	0.387095677314275	0.357705693840439
20	0.222507726961911	0.276115243629069	0.236656445526965	0.28036121859973
21	0.22866177243164	0.292350453199482	0.295360884680827	0.267623282250758
22	0.257802507157929	0.389154286071113	0.471934327732284	0.3402378288271
X	0.263827685617356	0.357378438122285	0.372956546943107	0.336932482618724
Y	0.232392826649309	0.663351456786901	1.74328296046371	0.400674189641714
Total	0.22219037261737	0.292296070645542	0.318199863612664	0.284416209306353
