chrom	MAPD	AVG_APD	STD_APD	IQR_APD
1	0.290916420761175	0.395358183190518	0.440177120503654	0.383235904178468
2	0.27367625273038	0.379843068397484	0.441967938438649	0.374345232414356
3	0.284055229441118	0.352817344802041	0.304860678410068	0.3608948342982
4	0.282170998348516	0.361540439725664	0.335043184841659	0.355954890246039
5	0.283079511043055	0.3630862495335	0.377952701218572	0.35490668614271
6	0.28219382708015	0.361319541175996	0.359431332811649	0.36421031466883
7	0.303145603376576	0.410010542195818	0.413420083443759	0.383807295767661
8	0.289152068362724	0.387722500765358	0.430550055194737	0.365173312919234
9	0.294461529907745	0.416505168863083	0.487426369850032	0.391909758985495
10	0.303479775124178	0.406965637564488	0.448726461531917	0.374578062543057
11	0.303313804227429	0.397702134830771	0.413450201470326	0.419673336158013
12	0.282278129273567	0.368617686669151	0.365086081921344	0.36688723522388
13	0.262255938090548	0.346256570484663	0.330220056649657	0.35410992786623
14	0.275055696051853	0.368142457352298	0.421323361257656	0.337165994071297
15	0.297911787525634	0.39397438271428	0.402768546848961	0.381483013378082
16	0.322929755089937	0.480737877163126	0.567529950286222	0.42619727124075
17	0.301356595470447	0.431968738228348	0.508726200274066	0.410351291387591
18	0.271503143163141	0.340105357756205	0.285386375609655	0.365099315056319
19	0.344544624230031	0.52547278693154	0.582972205310669	0.496736706905213
20	0.296159431265915	0.401016674932952	0.377959781472662	0.406992057303587
21	0.31076686286989	0.480755110662569	0.595753869039697	0.386530530811097
22	0.319460673921574	0.555669323462919	0.827684234302301	0.456340599456493
X	0.304123673815787	0.398133761183654	0.419376430427459	0.384685699907322
Y	1.14872528747991	1.5583977776672	1.79128548823214	1.56952186116115
Total	0.291570527357712	0.395682256655645	0.446388285819119	0.380801047561481
