chrom	MAPD	AVG_APD	STD_APD	IQR_APD
1	0.295917359546197	0.405894431344524	0.451483497246414	0.386078179414521
2	0.291491451194003	0.402931772948205	0.454602114285727	0.380892362163851
3	0.27024962989733	0.341056944909219	0.329444508599376	0.338228633442771
4	0.290604719725003	0.365118825325963	0.356041305977579	0.360155732234922
5	0.293377880269941	0.377367466731773	0.38785910774603	0.37788122050022
6	0.299496934656268	0.379700148484435	0.400344035662105	0.375106704631992
7	0.311807336390379	0.429726121497565	0.454942244251128	0.398953368489984
8	0.284505106807486	0.385152071160545	0.462249240731346	0.355077350994343
9	0.298350925915663	0.433782581408547	0.528401914465109	0.389138293061116
10	0.307429768084447	0.422826627181184	0.468734728571734	0.392549412034128
11	0.29614691771472	0.401318022096894	0.453570152039159	0.381540077781345
12	0.290272916664377	0.386557495664606	0.412881634202161	0.366783141556182
13	0.281910692179504	0.384159915105756	0.466055648226112	0.356372458296782
14	0.304383346534563	0.393462523587539	0.44163382620665	0.361919775768883
15	0.283652756425437	0.385350036514842	0.387903159045843	0.375973111507212
16	0.330199694400795	0.496519224138428	0.588484111634146	0.447707143412623
17	0.313180159814894	0.435073141265416	0.518939426894367	0.405975492214794
18	0.286264018931708	0.370061604840983	0.356108668247151	0.376376492129854
19	0.345779676017374	0.544911981509107	0.705841325408382	0.463108722398163
20	0.301207609635559	0.396998254617823	0.379079078850193	0.398567667706573
21	0.315720099701347	0.478343956807014	0.572875441646712	0.401625920859195
22	0.410105695888712	0.624203889490052	0.881828426805691	0.537256058118001
X	0.293123185301748	0.382609878574699	0.409543205451507	0.367428348650067
Y	1.23162533586879	1.55520962136018	1.79586415662562	1.48282585247326
Total	0.297716881743834	0.406610611635318	0.473557582476021	0.382302220032625
