chrom	MAPD	AVG_APD	STD_APD	IQR_APD
1	0.202319678022503	0.262322354844044	0.272561259275899	0.254715533889877
2	0.191073693999732	0.241425956069775	0.280040540200276	0.241363366040198
3	0.186604546206469	0.231436499775635	0.188291495683565	0.238989469741974
4	0.188253070454709	0.231957617293825	0.200843699204246	0.232904677048367
5	0.18666419163367	0.237737886178368	0.237169283038317	0.238183786430455
6	0.190672199624435	0.237780595452013	0.208719289468949	0.245183337253758
7	0.201954619750654	0.262912396454678	0.269899767279479	0.25949056253483
8	0.193842889757093	0.241613416402024	0.235581027365865	0.2459568271543
9	0.195867713053482	0.250330241535773	0.244406142409876	0.256183945402094
10	0.207483094056745	0.261806930035541	0.256848801640189	0.255234017886122
11	0.201699601692815	0.257058767570665	0.240491277241965	0.256080496692146
12	0.185500053913804	0.232341175855303	0.200933271869556	0.243697885496894
13	0.180594535548101	0.21992511181671	0.183738741960365	0.225476670480478
14	0.195616637926103	0.252223713324008	0.25428100249279	0.261690823329681
15	0.199915879734811	0.257576657691691	0.274943293092566	0.247807948124421
16	0.209791071312794	0.311930312945074	0.398178251762827	0.279783508281456
17	0.215767924386931	0.286229364278465	0.282641807951365	0.288738151303601
18	0.189841904566401	0.227876388465234	0.193994006268367	0.235524907005146
19	0.244044459554662	0.320993501242239	0.308423940405528	0.30517791931522
20	0.196968535321814	0.240066454098799	0.20262563137661	0.240165495015151
21	0.217379423237818	0.26310943913686	0.254714483008541	0.268785382228098
22	0.236541138857269	0.301755689766267	0.294333967757931	0.283241619930667
X	0.241877248876506	0.322399767369623	0.363588006981591	0.300349781477521
Y	0.248600952547846	0.611566139079051	1.62296467397348	0.3815028655732
Total	0.198070435854144	0.255392447600819	0.279399719017627	0.252338599726456
